1661	124
0.298240	0.247434	-0.502915	-0.568230	2.125644	0.914323	0.085018	0.673809	0.458043	-0.566480	0.322992	0.670021	0.591173	0.820967	-0.307460	0.088292	-0.945009	-0.425809	-0.265871	0.613769	0.556307	0.718515	0.316965	0.617807	0.156155	-0.052212	-0.180317	0.086230	-0.210519	-0.179496	-0.457265	0.533854	-0.478392	0.743305	0.601423	-0.632527	-0.268910	0.333558	0.093628	0.778358	0.206797	0.129124	0.458176	0.217640	0.020153	0.128393	0.225582	-0.449828	-0.714794	-0.008808	-0.171213	0.373581	0.667100	0.900757	0.925325	1.032384	2.281585	2.345550	2.234038	2.179750	-1.297590	1.506806	0.920690	0.728709	0.393345	0.300977	0.696422	-0.677553	1.235471	0.549025	-1.249560	0.051605	0.439624	-0.591859	-0.534051	-1.913090	0.302378	-0.572340	-0.575504	1.403976	1.483431	1.980005	2.620474	1.588982	1.350051	1.323429	0.407411	1.208315	1.041150	0.840080	-1.204641	-0.005234	0.037386	1.936182	-1.176690	-0.650185	-0.343907	-0.208823	-0.526881	-1.095808	-0.503449	-1.017773	-0.743700	-1.327514	-1.542764	-1.095557	0.248897	0.813814	-2.138472	1.072542	1.951439	-0.570113	-0.385824	4.649940	1.474028	-0.041157	0.776342	-0.140675	-0.946338	-0.396323	0.884793	3.577063	2.189627	-0.327242	-0.099108
-0.204691	-0.650448	-0.616621	0.873994	-0.411325	-0.482540	-0.972827	-1.254520	-0.808130	1.172900	-0.177527	0.670021	0.517055	-0.055688	-0.336488	1.974446	0.982518	-1.034276	1.226811	0.405576	0.458083	0.318631	0.224136	-0.005937	0.349956	0.551093	-0.394795	-0.183272	-0.960488	-0.555994	-0.512772	0.495233	-0.626893	-0.140953	-0.376442	0.235409	-1.175561	0.930805	-1.305000	-1.021595	-0.976303	-1.133838	-0.912583	1.163873	1.258836	1.079979	1.253052	-1.096605	-0.403415	-0.142822	-0.849031	-0.105906	-1.207114	-1.506910	-1.712332	-1.437096	-0.651176	-0.665349	-0.668615	-0.596675	0.592139	-0.367140	-0.657990	-0.533977	-0.398680	-0.707694	-0.579720	1.808594	-0.634462	-1.599273	0.700951	-0.256058	1.042710	1.957165	-0.439407	-0.854251	-0.414047	-0.963712	-0.997853	-0.199425	-0.263686	-0.300091	-0.419942	0.152863	-0.214035	-0.151802	-0.613647	-0.191800	0.537676	-1.804164	-1.134203	-0.118659	-0.072615	-0.440733	0.687781	2.053770	0.944911	1.130395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.219627	0.217839	-0.376787	0.000000	0.000000	0.000000	0.000000	-0.340674	0.000000	-0.133492
-0.038667	-0.650448	1.602067	-1.202249	-0.415795	-0.015776	-0.189402	0.148048	0.005838	0.396354	-0.014094	0.651418	-0.885138	-0.717267	-0.583220	-0.881373	0.637757	0.461362	-0.460568	-0.908909	-0.521292	-0.115601	-0.606985	-0.200163	-0.484552	-0.493871	-0.628817	0.036181	1.052220	0.368001	0.850345	-0.548338	0.060353	-0.329836	-1.593834	-0.179038	-0.037194	-0.682942	2.569770	0.575355	1.877238	2.205179	-0.206434	-2.206844	-2.388305	-2.224887	-1.637372	0.700138	0.696891	0.120645	2.572033	-0.075736	-0.124303	0.156217	0.575957	0.867017	-0.331580	-0.271210	-0.200053	-0.163374	0.208510	-0.098754	0.636053	0.231192	-0.683810	-1.043918	0.032828	-1.647052	0.683599	1.755991	-1.249560	0.229960	-1.607696	-1.498083	1.047066	-0.259059	0.929250	1.675607	-0.270475	-0.671896	-0.642167	-0.573743	-0.307429	-0.346657	-0.325337	-0.302336	-0.120722	-0.298138	0.336286	-0.264477	-0.429818	0.033755	0.232943	-0.325511	-1.419077	-1.143628	-0.406417	-1.155606	-0.549579	0.174973	-0.520482	0.398868	-0.710058	-0.061853	-0.681532	0.174764	-3.574137	1.925634	-0.949572	-1.132413	-1.015866	-1.606607	-0.284880	-0.732274	-1.051193	-0.042067	-0.281950	-0.213951	-1.241873	-0.576520	1.536268	0.447133	3.493011	-0.177110	-0.047532
-0.208542	-0.470871	-0.192677	0.327070	0.187713	-0.333121	-0.890943	-0.562134	-0.531783	0.559617	-0.181359	0.670021	0.959524	0.028581	-0.321974	1.179164	0.654634	-0.542822	0.305242	1.013033	0.851298	0.770510	0.479441	0.418398	0.257964	1.503056	0.963620	-0.186702	-1.079088	-0.287495	-0.480924	0.480257	-0.827195	0.495472	-0.362860	-0.251116	-0.979612	0.694908	-0.966047	-0.053336	-0.832247	-0.887244	-0.040282	0.890264	0.813840	1.148474	1.112197	-1.387530	-0.749225	-0.137785	-0.494136	-0.091236	-0.603848	-0.332085	-0.126954	-0.482255	-0.131049	0.086360	0.213743	0.046212	-0.202115	-0.189008	-0.173053	-0.215944	-0.271956	0.704446	-1.447497	0.530971	-0.554093	-0.279812	0.700951	-0.242835	0.614201	-0.000594	-0.277955	-1.649279	-0.682706	-1.019972	-0.997853	1.439974	1.275877	1.114619	0.367651	1.783240	1.713248	1.790084	1.170271	1.740005	1.208975	0.739666	2.317283	-0.118659	-0.072615	0.516685	-0.764751	1.273198	0.786797	0.186356	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.227822	0.552693	1.471402	0.000000	0.000000	0.000000	0.000000	-0.340674	0.000000	-0.133492
0.085339	-0.231436	2.267463	-1.624928	-0.478381	-0.466090	0.164688	-0.010489	0.005838	0.053083	0.111112	0.670021	-0.950466	-0.805310	-0.496138	-1.115970	0.231518	1.031534	-0.062520	-0.958028	-0.657245	-0.233297	-0.559975	-0.258599	-0.393167	4.008395	0.900908	0.218009	1.389415	0.873498	0.752979	-0.370205	1.559169	-1.185221	-0.282606	0.673883	-0.012311	-0.235811	0.792942	0.106605	0.807543	0.825585	0.167409	-1.075354	-1.180340	-1.539940	-1.154027	-0.434844	-1.083060	0.100566	0.880685	-0.101828	0.133363	-0.273263	-0.171495	0.084893	-0.607310	-0.628779	-0.632104	-0.617869	0.100526	-0.338638	0.227546	0.127280	-0.145232	-0.236981	0.185965	-0.410324	0.090650	0.055497	0.700951	0.196903	-0.611810	-0.355639	0.944071	1.178604	-0.145387	0.513720	0.480367	-0.785889	-0.743502	-0.709054	-0.455742	-1.262443	-1.022440	-0.939596	-0.062041	-0.959796	0.336286	-0.833492	0.063252	-0.092075	-0.048170	-0.765020	1.149869	0.358569	0.885159	0.687191	-0.560171	-0.645668	-0.712964	-2.070610	-0.786889	-1.148323	-1.817994	-0.645787	-1.148696	-1.086236	3.231200	-1.309961	-1.015866	1.375886	-0.436296	2.855868	0.775328	0.052631	-0.233488	-0.429709	-0.818539	-0.641501	-18.752867	-2.682797	2.085357	-1.180527	0.072812
0.160043	-0.171577	-0.443955	0.695543	-0.359915	-0.464719	-0.315547	-0.000783	-0.144897	-0.403216	0.185457	0.670021	0.389604	0.509044	-0.829953	0.333836	-0.368800	-0.525802	0.324712	0.391121	0.200663	0.086547	-0.158550	-0.081137	0.149273	0.776339	0.445611	-0.070598	-0.694220	-0.524494	-0.223406	-0.672084	-0.005264	0.448552	1.131099	-0.635531	-0.121172	-0.282990	-0.305980	-0.256338	-0.219242	-0.260761	0.042795	0.520701	0.643646	0.437434	0.438794	-0.723272	-0.592039	-0.064959	-0.401415	-0.018717	-0.762333	-0.970261	-1.109638	-1.244780	-0.456912	-0.482501	-0.486059	-0.485995	0.286657	-0.310137	-0.418157	-0.357642	0.044854	0.334600	-0.707334	0.765766	-0.404069	0.008322	0.700951	-0.041417	0.536832	0.574207	-0.453325	-0.973577	1.018803	-0.731335	-0.364330	-0.340416	-0.312522	-0.289993	-0.154001	0.187552	0.037859	-0.151802	-0.672329	-0.055924	-0.603533	-0.565720	0.345005	-0.097392	-0.072615	-0.147331	1.111660	0.171270	0.718771	1.063160	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016208	0.054990	-0.507056	0.000000	0.000000	0.000000	0.000000	-0.340674	0.000000	-0.133492
1.148337	-0.111718	-0.525375	0.370921	-0.259330	0.200813	-0.007931	0.240258	-0.056131	-0.095528	1.169010	0.670021	-0.276483	0.100273	-0.104269	-0.251091	-0.262720	-0.638560	-0.040887	-0.319977	-0.333918	-0.408660	-0.112732	-0.276709	-0.217178	-0.173100	-0.408391	0.495311	-0.246564	-0.632493	-0.645626	-0.162910	-0.322985	0.264482	0.038410	-0.461343	-0.457083	-0.085695	0.218505	-0.311703	0.323268	0.269083	0.292024	0.267042	0.433601	0.333877	0.368366	-0.117699	-0.110000	0.104378	-0.430191	0.139603	0.121094	0.266609	0.305928	0.350092	-0.237581	-0.222450	-0.230479	-0.229311	0.178672	-0.208009	0.651866	0.483099	0.108216	0.233733	0.083874	-0.131813	0.196024	1.138356	-1.249560	4.744352	-3.202702	-0.177401	0.406825	-1.148972	1.556122	-0.021972	-0.739751	-0.298419	-0.324731	-0.359668	-0.402042	0.021045	-0.190603	-0.166856	-0.425866	-0.185893	0.235591	0.840080	-0.711572	0.265921	0.277758	-0.294626	-1.885344	-1.445018	-0.797107	-2.116110	-0.174314	-1.191431	-0.104859	-1.043380	1.982083	2.103460	12.665074	-1.191273	2.758054	1.562218	-1.898383	0.127219	-0.628178	-1.364644	-0.411060	-0.732274	0.263682	0.774704	-0.078839	-0.435815	0.914737	-0.074223	2.330329	0.447133	0.563005	-0.806937	-0.030340
-0.097820	-0.680377	-0.559066	0.509784	0.075952	-0.335862	-0.474887	0.025101	-0.221939	-0.302747	-0.071169	0.670021	-0.296297	0.204667	0.040868	-0.527133	-0.519482	0.359241	-0.313464	-0.326924	-0.276607	-0.370846	0.070217	-0.280681	-0.413914	0.004951	-0.311689	-0.103981	-0.096570	-0.582994	-0.389928	-0.800560	-0.388601	0.497878	1.259506	-1.317267	0.740379	-0.874876	2.016741	-0.117313	2.238911	2.158526	-0.621816	-0.883448	-0.661455	-0.590801	-0.507637	-0.290006	0.021737	-0.095587	-0.043322	-0.083694	0.077127	-0.239420	-0.388632	-0.232979	-0.243848	-0.340285	-0.370439	-0.332926	0.435846	-0.338638	-0.481410	-0.511935	-0.588766	-0.707694	-0.069263	-1.097786	0.019210	1.068681	-1.249560	-0.173492	0.520961	-1.044255	-0.010724	-1.386905	0.750144	0.041626	-0.903998	-0.202425	-0.263686	-0.265758	-0.327886	-0.062208	-0.178887	-0.287283	-0.566702	-0.203616	-0.603533	-0.364892	-0.711572	-0.106253	-0.052244	-0.283935	-0.667438	-1.383219	-0.431237	-0.383086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063921	-0.410689	0.052693	0.000000	0.000000	0.000000	0.000000	-0.340674	0.000000	-0.116300
-0.161250	-0.201507	0.832089	-0.454338	-0.286153	-0.407830	0.158049	0.050984	-0.081253	-0.288095	-0.232165	-1.598568	-0.574218	0.054994	0.519819	-0.468484	-0.203652	0.218826	0.575655	-0.600514	-0.511740	-0.387232	-0.527480	-0.423607	-0.721769	0.127732	-0.405332	-0.116278	0.397596	0.150502	0.071421	0.008128	-0.205566	-0.024255	-0.006038	-0.240604	0.322045	0.131973	-0.088336	-0.779223	0.013701	-0.030829	-0.247972	0.090336	-0.123474	-0.624232	0.241983	-0.695803	-0.565092	-0.116754	-0.145635	-0.101846	0.974868	0.620346	0.292705	0.155939	-0.231315	-0.332159	-0.397823	-0.417703	0.477761	-0.450268	-0.389167	-0.316707	-0.018508	-0.236981	0.364625	-0.133929	-0.291552	-0.863336	0.700951	-0.141204	-0.542376	-0.026363	-0.573022	-0.048441	0.929250	1.328264	0.222265	-0.662896	-0.593330	-0.595958	-0.379028	-1.082061	-0.922854	-0.794080	-0.026832	-0.829828	-0.905618	-0.331420	-0.500256	-0.104481	-0.072615	-0.500126	-0.537886	-0.426757	-1.082081	-1.720931	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042615	-0.762793	-0.539623	0.000000	0.000000	0.000000	0.000000	-0.340674	0.000000	-0.064724
-0.039439	0.127717	0.335147	-0.256398	-0.279447	0.162430	-0.432839	-0.455364	-0.384398	1.283835	-0.017727	0.621700	-0.355591	-1.961187	-0.888007	0.221229	1.704587	0.072028	1.019133	-0.270928	-0.419725	-0.405509	-0.228956	-0.479552	-0.209992	-0.386485	-0.471952	-0.016561	0.519684	0.318501	0.454513	-0.462424	0.429877	-1.578626	-0.473981	0.463656	0.166531	-0.185415	-0.716292	-0.258799	-0.816922	-0.757282	0.998172	0.229991	0.340617	0.673088	0.134894	-1.211477	-1.026173	-0.022693	0.637693	-0.027576	-0.377879	-0.503715	-0.624560	-0.783590	-0.037051	-0.084298	-0.105732	-0.149244	-0.658208	0.134004	1.345009	0.914491	0.013173	-0.573205	0.926128	-0.168478	0.249603	1.158677	-1.249560	-0.032653	-0.302331	0.145433	-0.138772	1.375564	0.660591	-0.180967	-0.247011	-0.214424	-0.041481	0.022031	0.421351	0.603818	0.494783	0.585813	0.348730	0.499396	2.954353	1.609923	4.359998	0.060339	-0.052244	0.380080	-0.683557	0.551573	-0.075479	0.169891	-0.613131	-0.407681	-0.592024	-0.298485	-0.793085	-0.683599	-1.031149	-0.407893	1.388366	0.959844	-0.665621	-0.033534	-1.015866	-0.789768	-0.512004	-2.526345	-1.477564	-0.015661	-0.364913	0.174820	-1.193948	-0.565556	0.811041	3.577063	1.876815	0.134733	-0.081916
