1127	5
3150.000000	0.000000	0.304800	39.600000	0.003100	120.319000
12500.000000	0.000000	0.152400	55.500000	0.001700	117.093000
3150.000000	0.000000	0.152400	39.600000	0.001900	125.603000
1250.000000	7.300000	0.228600	71.300000	0.010400	127.358000
800.000000	8.400000	0.050800	39.600000	0.005700	128.435000
250.000000	12.600000	0.152400	71.300000	0.048300	129.744000
1600.000000	19.700000	0.050800	39.600000	0.036500	117.604000
1600.000000	8.400000	0.050800	71.300000	0.005300	133.846000
630.000000	3.000000	0.304800	71.300000	0.004300	129.354000
10000.000000	0.000000	0.304800	55.500000	0.002800	113.076000
1250.000000	3.000000	0.304800	39.600000	0.005000	125.802000
2000.000000	9.500000	0.025400	39.600000	0.004500	131.274000
200.000000	19.700000	0.050800	71.300000	0.034100	118.005000
1000.000000	8.400000	0.050800	71.300000	0.005300	129.946000
1600.000000	19.700000	0.050800	71.300000	0.034100	120.575000
2500.000000	0.000000	0.152400	39.600000	0.001900	126.863000
3150.000000	4.000000	0.228600	71.300000	0.004000	124.108000
3150.000000	12.300000	0.101600	71.300000	0.033800	120.798000
1600.000000	6.700000	0.101600	71.300000	0.004800	136.678000
6300.000000	0.000000	0.101600	31.700000	0.001500	124.253000
2000.000000	0.000000	0.025400	31.700000	0.000400	130.697000
3150.000000	9.500000	0.025400	55.500000	0.004300	133.252000
6300.000000	4.000000	0.228600	31.700000	0.005100	112.699000
4000.000000	3.000000	0.304800	31.700000	0.005300	115.608000
8000.000000	4.000000	0.228600	71.300000	0.004000	112.848000
3150.000000	5.300000	0.228600	39.600000	0.006100	118.441000
5000.000000	0.000000	0.228600	71.300000	0.002100	124.304000
1250.000000	2.700000	0.152400	39.600000	0.002900	130.829000
4000.000000	7.300000	0.228600	31.700000	0.013300	112.639000
5000.000000	5.400000	0.152400	39.600000	0.004900	117.037000
5000.000000	4.000000	0.228600	39.600000	0.004700	117.649000
1000.000000	9.900000	0.152400	31.700000	0.025300	122.149000
400.000000	11.200000	0.050800	71.300000	0.014100	129.281000
3150.000000	12.300000	0.101600	55.500000	0.036800	116.914000
2000.000000	4.000000	0.228600	71.300000	0.004000	126.218000
8000.000000	5.300000	0.228600	71.300000	0.005200	114.900000
16000.000000	0.000000	0.228600	71.300000	0.002100	114.984000
8000.000000	0.000000	0.050800	55.500000	0.000800	130.156000
1000.000000	8.400000	0.050800	31.700000	0.005800	129.516000
1000.000000	15.400000	0.050800	71.300000	0.026400	131.865000
1250.000000	7.300000	0.228600	55.500000	0.011200	125.724000
10000.000000	0.000000	0.101600	55.500000	0.001300	121.930000
4000.000000	0.000000	0.101600	55.500000	0.001300	129.500000
500.000000	2.000000	0.228600	39.600000	0.003500	125.157000
2500.000000	12.700000	0.025400	39.600000	0.013000	129.027000
630.000000	9.900000	0.152400	39.600000	0.023300	126.465000
10000.000000	0.000000	0.304800	31.700000	0.003300	108.265000
8000.000000	0.000000	0.228600	71.300000	0.002100	118.024000
2500.000000	0.000000	0.152400	71.300000	0.001600	128.127000
250.000000	11.200000	0.050800	39.600000	0.015000	126.430000
500.000000	15.600000	0.101600	39.600000	0.052800	115.304000
4000.000000	3.000000	0.304800	39.600000	0.005000	116.792000
2000.000000	4.800000	0.025400	55.500000	0.000900	125.054000
1600.000000	4.000000	0.304800	39.600000	0.005800	123.213000
1250.000000	15.600000	0.101600	71.300000	0.043700	123.178000
3150.000000	4.000000	0.304800	39.600000	0.005800	118.743000
6300.000000	0.000000	0.050800	71.300000	0.000700	133.040000
1000.000000	9.500000	0.025400	55.500000	0.004300	130.332000
250.000000	0.000000	0.304800	39.600000	0.003100	119.319000
2000.000000	4.200000	0.050800	71.300000	0.001400	129.848000
3150.000000	5.400000	0.152400	71.300000	0.004000	123.311000
3150.000000	4.000000	0.228600	31.700000	0.005100	120.229000
800.000000	6.700000	0.101600	71.300000	0.004800	134.478000
2500.000000	4.000000	0.228600	39.600000	0.004700	119.649000
4000.000000	4.000000	0.228600	31.700000	0.005100	118.859000
5000.000000	9.900000	0.152400	31.700000	0.025300	109.949000
16000.000000	0.000000	0.025400	39.600000	0.000400	124.986000
315.000000	12.300000	0.101600	55.500000	0.036800	135.674000
400.000000	22.200000	0.025400	39.600000	0.022900	123.416000
10000.000000	4.200000	0.050800	39.600000	0.001500	116.967000
630.000000	15.400000	0.050800	71.300000	0.026400	129.645000
1000.000000	15.400000	0.050800	39.600000	0.028300	127.893000
630.000000	11.200000	0.050800	39.600000	0.015000	133.130000
6300.000000	22.200000	0.025400	71.300000	0.021400	123.127000
2500.000000	15.400000	0.050800	39.600000	0.028300	122.413000
1000.000000	4.000000	0.228600	55.500000	0.004300	132.134000
2000.000000	4.000000	0.228600	55.500000	0.004300	124.254000
8000.000000	0.000000	0.152400	71.300000	0.001600	122.527000
315.000000	9.900000	0.152400	71.300000	0.019300	135.459000
3150.000000	19.700000	0.050800	39.600000	0.036500	113.004000
3150.000000	1.500000	0.304800	39.600000	0.003900	119.111000
1000.000000	5.400000	0.152400	39.600000	0.004900	130.507000
1000.000000	3.000000	0.304800	55.500000	0.004500	129.329000
1600.000000	7.300000	0.228600	55.500000	0.011200	123.354000
1250.000000	0.000000	0.228600	39.600000	0.002500	129.395000
8000.000000	4.200000	0.050800	71.300000	0.001400	125.268000
1600.000000	0.000000	0.152400	71.300000	0.001600	129.667000
1250.000000	19.700000	0.050800	71.300000	0.034100	121.485000
5000.000000	7.300000	0.228600	71.300000	0.010400	115.298000
3150.000000	0.000000	0.050800	39.600000	0.000800	135.938000
6300.000000	0.000000	0.050800	39.600000	0.000800	131.918000
10000.000000	0.000000	0.304800	39.600000	0.003100	112.139000
3150.000000	5.400000	0.152400	39.600000	0.004900	119.137000
12500.000000	0.000000	0.025400	39.600000	0.000400	129.116000
3150.000000	4.800000	0.025400	39.600000	0.000900	133.436000
2000.000000	17.400000	0.025400	55.500000	0.016600	125.261000
8000.000000	0.000000	0.025400	71.300000	0.000400	129.867000
4000.000000	5.400000	0.152400	39.600000	0.004900	117.137000
10000.000000	0.000000	0.050800	39.600000	0.000800	125.998000
315.000000	12.300000	0.101600	71.300000	0.033800	137.068000
2500.000000	4.000000	0.228600	55.500000	0.004300	122.384000
1250.000000	12.600000	0.152400	71.300000	0.048300	120.154000
630.000000	3.000000	0.304800	39.600000	0.005000	129.292000
1250.000000	0.000000	0.228600	31.700000	0.002700	128.805000
2000.000000	0.000000	0.228600	71.300000	0.002100	128.244000
2000.000000	15.400000	0.050800	39.600000	0.028300	123.443000
3150.000000	7.300000	0.228600	31.700000	0.013300	113.229000
315.000000	17.400000	0.025400	55.500000	0.016600	111.911000
200.000000	9.900000	0.152400	71.300000	0.019300	134.319000
4000.000000	4.800000	0.025400	71.300000	0.000800	134.928000
800.000000	2.700000	0.152400	71.300000	0.002400	127.394000
8000.000000	0.000000	0.152400	31.700000	0.002100	117.957000
5000.000000	0.000000	0.152400	71.300000	0.001600	126.457000
800.000000	0.000000	0.152400	71.300000	0.001600	125.817000
400.000000	2.000000	0.228600	55.500000	0.003100	122.292000
200.000000	9.900000	0.152400	39.600000	0.023300	127.315000
250.000000	22.200000	0.025400	39.600000	0.022900	117.386000
800.000000	0.000000	0.050800	55.500000	0.000800	124.336000
500.000000	12.600000	0.152400	39.600000	0.058400	114.900000
1600.000000	15.600000	0.101600	71.300000	0.043700	121.528000
200.000000	12.300000	0.101600	39.600000	0.040800	128.545000
1250.000000	17.400000	0.025400	71.300000	0.016100	126.356000
400.000000	3.000000	0.304800	31.700000	0.005300	125.398000
10000.000000	0.000000	0.101600	31.700000	0.001500	115.893000
3150.000000	3.300000	0.101600	55.500000	0.002200	130.629000
2000.000000	12.600000	0.152400	39.600000	0.058400	109.520000
630.000000	15.400000	0.050800	31.700000	0.029000	124.685000
800.000000	5.400000	0.152400	71.300000	0.004000	131.281000
1000.000000	3.000000	0.304800	39.600000	0.005000	128.312000
630.000000	4.000000	0.304800	39.600000	0.005800	131.073000
4000.000000	2.000000	0.228600	31.700000	0.003700	120.527000
5000.000000	0.000000	0.228600	31.700000	0.002700	120.505000
16000.000000	1.500000	0.304800	71.300000	0.003400	106.582000
630.000000	9.900000	0.152400	31.700000	0.025300	126.049000
2000.000000	2.000000	0.228600	71.300000	0.002900	126.896000
1600.000000	0.000000	0.050800	71.300000	0.000700	129.680000
1000.000000	4.800000	0.025400	31.700000	0.000900	125.348000
400.000000	17.400000	0.025400	71.300000	0.016100	117.396000
3150.000000	0.000000	0.101600	31.700000	0.001500	129.973000
3150.000000	8.400000	0.050800	55.500000	0.005400	128.402000
500.000000	7.200000	0.152400	71.300000	0.007500	132.043000
1250.000000	2.000000	0.228600	55.500000	0.003100	128.762000
6300.000000	3.000000	0.304800	39.600000	0.005000	114.042000
1250.000000	6.700000	0.101600	39.600000	0.005800	132.395000
1600.000000	12.300000	0.101600	71.300000	0.033800	124.748000
250.000000	8.900000	0.101600	39.600000	0.012500	134.340000
4000.000000	0.000000	0.228600	39.600000	0.002500	123.465000
630.000000	4.000000	0.228600	71.300000	0.004000	129.038000
630.000000	12.600000	0.152400	39.600000	0.058400	116.550000
5000.000000	5.400000	0.152400	71.300000	0.004000	120.061000
800.000000	22.200000	0.025400	39.600000	0.022900	137.076000
1600.000000	11.200000	0.050800	39.600000	0.015000	126.540000
1250.000000	9.900000	0.152400	71.300000	0.019300	122.679000
16000.000000	0.000000	0.025400	31.700000	0.000400	125.627000
2500.000000	5.300000	0.228600	39.600000	0.006100	116.151000
3150.000000	5.400000	0.152400	55.500000	0.004300	121.587000
1000.000000	17.400000	0.025400	31.700000	0.017700	131.796000
3150.000000	9.900000	0.152400	39.600000	0.023300	113.525000
500.000000	2.000000	0.228600	71.300000	0.002900	126.486000
400.000000	0.000000	0.304800	31.700000	0.003300	125.045000
1250.000000	15.400000	0.050800	71.300000	0.026400	130.845000
400.000000	4.000000	0.228600	31.700000	0.005100	126.149000
500.000000	5.400000	0.152400	39.600000	0.004900	129.937000
2500.000000	0.000000	0.025400	31.700000	0.000400	132.897000
3150.000000	0.000000	0.152400	31.700000	0.002100	124.207000
1000.000000	0.000000	0.152400	55.500000	0.001700	128.583000
4000.000000	4.000000	0.304800	71.300000	0.005000	119.535000
800.000000	6.700000	0.101600	55.500000	0.005200	135.953000
315.000000	7.200000	0.152400	71.300000	0.007500	128.713000
630.000000	7.200000	0.152400	39.600000	0.009100	133.198000
6300.000000	2.000000	0.228600	31.700000	0.003700	115.137000
12500.000000	0.000000	0.050800	31.700000	0.000800	119.070000
12500.000000	0.000000	0.304800	39.600000	0.003100	109.619000
630.000000	0.000000	0.152400	31.700000	0.002100	125.997000
1000.000000	6.700000	0.101600	39.600000	0.005800	134.515000
8000.000000	7.200000	0.152400	71.300000	0.007500	113.333000
200.000000	12.600000	0.152400	39.600000	0.058400	114.750000
1600.000000	0.000000	0.025400	31.700000	0.000400	129.267000
1600.000000	3.300000	0.101600	55.500000	0.002200	133.649000
1250.000000	4.200000	0.050800	39.600000	0.001500	128.427000
2000.000000	3.000000	0.304800	39.600000	0.005000	120.532000
315.000000	12.600000	0.152400	71.300000	0.048300	128.484000
1250.000000	9.500000	0.025400	31.700000	0.004600	131.446000
630.000000	4.000000	0.228600	39.600000	0.004700	129.579000
1250.000000	0.000000	0.025400	31.700000	0.000400	127.947000
4000.000000	4.800000	0.025400	31.700000	0.000900	135.328000
8000.000000	0.000000	0.304800	55.500000	0.002800	116.476000
